left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
56,144,69,121,"(0,18] degrees",neutral,-0.4,54,56,clockwise,13
141,47,173,30,"(18,36] degrees",left,-0.4,158,141,clockwise,32
147,65,118,60,"(0,18] degrees",right,0.4,68,65,anticlockwise,-5
153,8,45,-25,"(18,36] degrees",neutral,0.4,21,8,anticlockwise,-33
45,149,61,147,"(0,18] degrees",left,-0.4,15,45,clockwise,16
92,32,103,65,"(18,36] degrees",right,0.4,53,32,clockwise,33
5,46,-9,67,"(0,18] degrees",neutral,-0.4,19,5,anticlockwise,-14
63,11,39,176,"(18,36] degrees",left,-0.4,88,63,anticlockwise,-24
83,17,122,21,"(0,18] degrees",right,0.4,42,17,clockwise,4
43,8,78,30,"(18,36] degrees",neutral,0.4,44,8,clockwise,22
178,39,163,58,"(0,18] degrees",left,-0.4,216,178,anticlockwise,-15
144,67,146,40,"(18,36] degrees",right,0.4,55,67,anticlockwise,-27
158,98,169,115,"(0,18] degrees",neutral,-0.4,172,158,clockwise,11
104,5,134,51,"(18,36] degrees",left,-0.4,106,104,clockwise,30
121,101,153,94,"(0,18] degrees",right,0.4,61,101,anticlockwise,-7
102,165,67,130,"(18,36] degrees",neutral,0.4,160,165,anticlockwise,-35
52,19,58,23,"(0,18] degrees",left,-0.4,80,52,clockwise,6
46,126,7,157,"(18,36] degrees",right,0.4,102,126,clockwise,31
145,15,140,17,"(0,18] degrees",neutral,-0.4,124,145,anticlockwise,-5
101,25,72,137,"(18,36] degrees",left,-0.4,105,101,anticlockwise,-29
140,4,160,9,"(0,18] degrees",right,0.4,13,4,clockwise,5
163,10,131,29,"(18,36] degrees",neutral,0.4,-27,10,clockwise,19
144,13,138,82,"(0,18] degrees",left,-0.4,128,144,anticlockwise,-6
50,123,40,88,"(18,36] degrees",right,0.4,154,123,anticlockwise,-35
165,38,172,101,"(0,18] degrees",neutral,-0.4,137,165,clockwise,7
73,171,99,69,"(18,36] degrees",left,-0.4,48,73,clockwise,26
177,141,86,129,"(0,18] degrees",right,0.4,147,141,anticlockwise,-12
16,161,88,136,"(18,36] degrees",neutral,0.4,166,161,anticlockwise,-25
121,12,131,31,"(0,18] degrees",left,-0.4,119,121,clockwise,10
73,25,161,44,"(18,36] degrees",right,0.4,39,25,clockwise,19
110,40,109,86,"(0,18] degrees",neutral,-0.4,120,110,anticlockwise,-1
0,27,-27,128,"(18,36] degrees",left,-0.4,-9,0,anticlockwise,-27
172,37,131,55,"(0,18] degrees",right,0.4,30,37,clockwise,18
113,72,123,102,"(18,36] degrees",neutral,0.4,87,72,clockwise,30
123,51,111,71,"(0,18] degrees",left,-0.4,107,123,anticlockwise,-12
46,114,21,89,"(18,36] degrees",right,0.4,110,114,anticlockwise,-25
86,177,87,57,"(0,18] degrees",neutral,-0.4,126,86,clockwise,1
128,75,160,50,"(18,36] degrees",left,-0.4,114,128,clockwise,32
