left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
76,166,92,130,"(0,18] degrees",neutral,-0.4,104,76,clockwise,16
103,124,138,74,"(18,36] degrees",left,-0.4,139,103,clockwise,35
73,121,172,112,"(0,18] degrees",right,0.4,119,121,anticlockwise,-9
71,92,120,72,"(18,36] degrees",neutral,0.4,111,92,anticlockwise,-20
93,45,98,4,"(0,18] degrees",left,-0.4,108,93,clockwise,5
65,173,149,193,"(18,36] degrees",right,0.4,155,173,clockwise,20
129,35,126,83,"(0,18] degrees",neutral,-0.4,174,129,anticlockwise,-3
45,135,25,158,"(18,36] degrees",left,-0.4,54,45,anticlockwise,-20
25,98,163,105,"(0,18] degrees",right,0.4,104,98,clockwise,7
47,90,19,113,"(18,36] degrees",neutral,0.4,125,90,clockwise,23
3,25,-9,140,"(0,18] degrees",left,-0.4,-20,3,anticlockwise,-12
35,98,2,78,"(18,36] degrees",right,0.4,130,98,anticlockwise,-20
15,110,26,84,"(0,18] degrees",neutral,-0.4,9,15,clockwise,11
8,91,27,84,"(18,36] degrees",left,-0.4,-3,8,clockwise,19
74,120,15,108,"(0,18] degrees",right,0.4,100,120,anticlockwise,-12
153,103,17,72,"(18,36] degrees",neutral,0.4,66,103,anticlockwise,-31
72,19,78,136,"(0,18] degrees",left,-0.4,66,72,clockwise,6
35,100,15,132,"(18,36] degrees",right,0.4,64,100,clockwise,32
101,169,95,39,"(0,18] degrees",neutral,-0.4,86,101,anticlockwise,-6
73,2,46,134,"(18,36] degrees",left,-0.4,95,73,anticlockwise,-27
20,95,34,107,"(0,18] degrees",right,0.4,86,95,clockwise,12
45,13,9,44,"(18,36] degrees",neutral,0.4,39,13,clockwise,31
64,149,58,36,"(0,18] degrees",left,-0.4,26,64,anticlockwise,-6
66,171,108,143,"(18,36] degrees",right,0.4,130,171,anticlockwise,-28
89,142,100,2,"(0,18] degrees",neutral,-0.4,90,89,clockwise,11
48,10,74,47,"(18,36] degrees",left,-0.4,30,48,clockwise,26
57,116,140,110,"(0,18] degrees",right,0.4,146,116,anticlockwise,-6
136,30,42,-1,"(18,36] degrees",neutral,0.4,9,30,anticlockwise,-31
158,60,162,128,"(0,18] degrees",left,-0.4,131,158,clockwise,4
42,114,112,150,"(18,36] degrees",right,0.4,151,114,clockwise,36
34,54,27,120,"(0,18] degrees",neutral,-0.4,6,34,anticlockwise,-7
43,118,8,110,"(18,36] degrees",left,-0.4,21,43,anticlockwise,-35
50,3,126,17,"(0,18] degrees",right,0.4,9,3,clockwise,14
139,4,77,28,"(18,36] degrees",neutral,0.4,-8,4,clockwise,24
68,22,52,137,"(0,18] degrees",left,-0.4,76,68,anticlockwise,-16
129,68,20,43,"(18,36] degrees",right,0.4,55,68,anticlockwise,-25
15,128,31,74,"(0,18] degrees",neutral,-0.4,48,15,clockwise,16
114,62,136,28,"(18,36] degrees",left,-0.4,119,114,clockwise,22
53,146,108,133,"(0,18] degrees",right,0.4,135,146,anticlockwise,-13
106,59,60,37,"(18,36] degrees",neutral,0.4,68,59,anticlockwise,-22
53,144,65,4,"(0,18] degrees",left,-0.4,72,53,clockwise,12
65,130,73,155,"(18,36] degrees",right,0.4,125,130,clockwise,25
35,13,26,48,"(0,18] degrees",neutral,-0.4,20,35,anticlockwise,-9
