left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
133,10,136,12,"(0,18] degrees",neutral,-0.4,108,133,clockwise,3
11,124,44,0,"(18,36] degrees",left,-0.4,51,11,clockwise,33
74,145,49,131,"(0,18] degrees",right,0.4,170,145,anticlockwise,-14
36,179,43,160,"(18,36] degrees",neutral,0.4,161,179,anticlockwise,-19
75,7,76,14,"(0,18] degrees",left,-0.4,85,75,clockwise,1
78,16,149,51,"(18,36] degrees",right,0.4,4,16,clockwise,35
31,156,29,158,"(0,18] degrees",neutral,-0.4,7,31,anticlockwise,-2
155,175,135,13,"(18,36] degrees",left,-0.4,146,155,anticlockwise,-20
140,25,80,27,"(0,18] degrees",right,0.4,-11,25,clockwise,2
165,104,14,135,"(18,36] degrees",neutral,0.4,99,104,clockwise,31
101,41,87,39,"(0,18] degrees",left,-0.4,131,101,anticlockwise,-14
34,86,26,59,"(18,36] degrees",right,0.4,70,86,anticlockwise,-27
20,134,25,107,"(0,18] degrees",neutral,-0.4,28,20,clockwise,5
132,169,157,64,"(18,36] degrees",left,-0.4,123,132,clockwise,25
103,77,17,69,"(0,18] degrees",right,0.4,120,77,anticlockwise,-8
57,21,74,-4,"(18,36] degrees",neutral,0.4,5,21,anticlockwise,-25
62,140,69,103,"(0,18] degrees",left,-0.4,46,62,clockwise,7
8,156,30,175,"(18,36] degrees",right,0.4,189,156,clockwise,19
85,7,77,168,"(0,18] degrees",neutral,-0.4,70,85,anticlockwise,-8
73,94,37,69,"(18,36] degrees",left,-0.4,54,73,anticlockwise,-36
174,150,82,167,"(0,18] degrees",right,0.4,159,150,clockwise,17
179,75,147,109,"(18,36] degrees",neutral,0.4,60,75,clockwise,34
127,61,122,76,"(0,18] degrees",left,-0.4,82,127,anticlockwise,-5
13,141,19,105,"(18,36] degrees",right,0.4,178,141,anticlockwise,-36
95,147,105,53,"(0,18] degrees",neutral,-0.4,92,95,clockwise,10
106,24,125,74,"(18,36] degrees",left,-0.4,72,106,clockwise,19
110,5,118,4,"(0,18] degrees",right,0.4,-2,5,anticlockwise,-1
58,152,87,116,"(18,36] degrees",neutral,0.4,134,152,anticlockwise,-36
104,137,110,135,"(0,18] degrees",left,-0.4,114,104,clockwise,6
152,87,160,109,"(18,36] degrees",right,0.4,84,87,clockwise,22
121,90,109,146,"(0,18] degrees",neutral,-0.4,116,121,anticlockwise,-12
71,0,36,56,"(18,36] degrees",left,-0.4,45,71,anticlockwise,-35
94,25,95,40,"(0,18] degrees",right,0.4,16,25,clockwise,15
145,77,60,105,"(18,36] degrees",neutral,0.4,90,77,clockwise,28
173,17,169,50,"(0,18] degrees",left,-0.4,130,173,anticlockwise,-4
116,3,7,-26,"(18,36] degrees",right,0.4,22,3,anticlockwise,-29
95,176,104,40,"(0,18] degrees",neutral,-0.4,132,95,clockwise,9
115,150,137,19,"(18,36] degrees",left,-0.4,77,115,clockwise,22
50,106,140,105,"(0,18] degrees",right,0.4,133,106,anticlockwise,-1
