left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
39,68,48,144,"(0,18] degrees",neutral,-0.4,84,39,clockwise,9
37,145,72,51,"(18,36] degrees",left,-0.4,32,37,clockwise,35
91,23,128,10,"(0,18] degrees",right,0.4,53,23,anticlockwise,-13
107,48,91,21,"(18,36] degrees",neutral,0.4,90,48,anticlockwise,-27
14,82,28,131,"(0,18] degrees",left,-0.4,46,14,clockwise,14
24,175,88,203,"(18,36] degrees",right,0.4,211,175,clockwise,28
94,136,86,22,"(0,18] degrees",neutral,-0.4,101,94,anticlockwise,-8
90,33,62,171,"(18,36] degrees",left,-0.4,74,90,anticlockwise,-28
172,67,34,83,"(0,18] degrees",right,0.4,80,67,clockwise,16
151,99,68,135,"(18,36] degrees",neutral,0.4,116,99,clockwise,36
11,134,8,166,"(0,18] degrees",left,-0.4,-13,11,anticlockwise,-3
120,144,76,123,"(18,36] degrees",right,0.4,157,144,anticlockwise,-21
105,65,123,75,"(0,18] degrees",neutral,-0.4,110,105,clockwise,18
43,173,69,108,"(18,36] degrees",left,-0.4,84,43,clockwise,26
101,17,42,10,"(0,18] degrees",right,0.4,32,17,anticlockwise,-7
159,13,151,-7,"(18,36] degrees",neutral,0.4,58,13,anticlockwise,-20
0,36,14,77,"(0,18] degrees",left,-0.4,-20,0,clockwise,14
178,94,97,123,"(18,36] degrees",right,0.4,120,94,clockwise,29
2,111,-9,139,"(0,18] degrees",neutral,-0.4,-33,2,anticlockwise,-11
48,136,15,72,"(18,36] degrees",left,-0.4,39,48,anticlockwise,-33
16,98,178,116,"(0,18] degrees",right,0.4,94,98,clockwise,18
80,162,125,191,"(18,36] degrees",neutral,0.4,121,162,clockwise,29
134,99,130,48,"(0,18] degrees",left,-0.4,164,134,anticlockwise,-4
37,1,23,-19,"(18,36] degrees",right,0.4,-21,1,anticlockwise,-20
164,138,169,77,"(0,18] degrees",neutral,-0.4,147,164,clockwise,5
32,7,53,136,"(18,36] degrees",left,-0.4,65,32,clockwise,21
52,122,40,108,"(0,18] degrees",right,0.4,120,122,anticlockwise,-14
27,53,160,24,"(18,36] degrees",neutral,0.4,34,53,anticlockwise,-29
4,107,6,40,"(0,18] degrees",left,-0.4,41,4,clockwise,2
73,9,7,29,"(18,36] degrees",right,0.4,37,9,clockwise,20
29,93,20,62,"(0,18] degrees",neutral,-0.4,48,29,anticlockwise,-9
54,97,23,137,"(18,36] degrees",left,-0.4,22,54,anticlockwise,-31
161,106,132,112,"(0,18] degrees",right,0.4,72,106,clockwise,6
27,160,129,193,"(18,36] degrees",neutral,0.4,154,160,clockwise,33
118,166,113,13,"(0,18] degrees",left,-0.4,145,118,anticlockwise,-5
60,95,168,69,"(18,36] degrees",right,0.4,50,95,anticlockwise,-26
87,114,105,162,"(0,18] degrees",neutral,-0.4,51,87,clockwise,18
1,81,33,105,"(18,36] degrees",left,-0.4,-41,1,clockwise,32
84,61,23,46,"(0,18] degrees",right,0.4,75,61,anticlockwise,-15
71,101,105,82,"(18,36] degrees",neutral,0.4,121,101,anticlockwise,-19
137,40,146,96,"(0,18] degrees",left,-0.4,125,137,clockwise,9
86,111,45,146,"(18,36] degrees",right,0.4,151,111,clockwise,35
176,152,165,55,"(0,18] degrees",neutral,-0.4,180,176,anticlockwise,-11
86,167,51,101,"(18,36] degrees",left,-0.4,58,86,anticlockwise,-35
78,22,67,26,"(0,18] degrees",right,0.4,23,22,clockwise,4
20,127,77,160,"(18,36] degrees",neutral,0.4,113,127,clockwise,33
140,0,122,99,"(0,18] degrees",left,-0.4,152,140,anticlockwise,-18
63,25,48,-5,"(18,36] degrees",right,0.4,58,25,anticlockwise,-30
144,87,149,91,"(0,18] degrees",neutral,-0.4,116,144,clockwise,5
85,158,117,147,"(18,36] degrees",left,-0.4,94,85,clockwise,32
20,0,12,-13,"(0,18] degrees",right,0.4,-19,0,anticlockwise,-13
23,90,5,67,"(18,36] degrees",neutral,0.4,93,90,anticlockwise,-23
130,41,138,0,"(0,18] degrees",left,-0.4,164,130,clockwise,8
28,153,104,177,"(18,36] degrees",right,0.4,155,153,clockwise,24
14,140,0,128,"(0,18] degrees",neutral,-0.4,-31,14,anticlockwise,-14
25,160,-11,69,"(18,36] degrees",left,-0.4,65,25,anticlockwise,-36
144,86,37,95,"(0,18] degrees",right,0.4,91,86,clockwise,9
84,111,72,142,"(18,36] degrees",neutral,0.4,125,111,clockwise,31
64,33,49,157,"(0,18] degrees",left,-0.4,60,64,anticlockwise,-15
177,80,82,50,"(18,36] degrees",right,0.4,55,80,anticlockwise,-30
115,137,121,14,"(0,18] degrees",neutral,-0.4,104,115,clockwise,6
92,43,111,148,"(18,36] degrees",left,-0.4,76,92,clockwise,19
133,160,94,144,"(0,18] degrees",right,0.4,160,160,anticlockwise,-16
105,133,163,100,"(18,36] degrees",neutral,0.4,161,133,anticlockwise,-33
86,10,102,149,"(0,18] degrees",left,-0.4,114,86,clockwise,16
94,6,0,31,"(18,36] degrees",right,0.4,-4,6,clockwise,25
118,36,116,10,"(0,18] degrees",neutral,-0.4,101,118,anticlockwise,-2
70,9,36,138,"(18,36] degrees",left,-0.4,29,70,anticlockwise,-34
75,96,14,105,"(0,18] degrees",right,0.4,103,96,clockwise,9
42,109,49,129,"(18,36] degrees",neutral,0.4,132,109,clockwise,20
20,158,5,145,"(0,18] degrees",left,-0.4,49,20,anticlockwise,-15
85,37,87,13,"(18,36] degrees",right,0.4,28,37,anticlockwise,-24
10,112,26,138,"(0,18] degrees",neutral,-0.4,25,10,clockwise,16
161,9,182,126,"(18,36] degrees",left,-0.4,184,161,clockwise,21
52,103,43,92,"(0,18] degrees",right,0.4,66,103,anticlockwise,-11
28,162,164,136,"(18,36] degrees",neutral,0.4,181,162,anticlockwise,-26
129,24,130,31,"(0,18] degrees",left,-0.4,111,129,clockwise,1
148,72,166,94,"(18,36] degrees",right,0.4,66,72,clockwise,22
30,50,26,88,"(0,18] degrees",neutral,-0.4,-4,30,anticlockwise,-4
47,133,11,87,"(18,36] degrees",left,-0.4,90,47,anticlockwise,-36
125,166,74,168,"(0,18] degrees",right,0.4,193,166,clockwise,2
174,83,79,118,"(18,36] degrees",neutral,0.4,90,83,clockwise,35
53,126,50,135,"(0,18] degrees",left,-0.4,35,53,anticlockwise,-3
158,111,39,77,"(18,36] degrees",right,0.4,122,111,anticlockwise,-34
29,164,43,114,"(0,18] degrees",neutral,-0.4,49,29,clockwise,14
60,28,81,143,"(18,36] degrees",left,-0.4,36,60,clockwise,21
86,24,105,21,"(0,18] degrees",right,0.4,36,24,anticlockwise,-3
91,138,2,114,"(18,36] degrees",neutral,0.4,165,138,anticlockwise,-24
53,119,60,135,"(0,18] degrees",left,-0.4,11,53,clockwise,7
50,71,32,96,"(18,36] degrees",right,0.4,48,71,clockwise,25
179,113,166,32,"(0,18] degrees",neutral,-0.4,185,179,anticlockwise,-13
69,3,41,131,"(18,36] degrees",left,-0.4,48,69,anticlockwise,-28
61,157,100,172,"(0,18] degrees",right,0.4,148,157,clockwise,15
113,10,69,38,"(18,36] degrees",neutral,0.4,-18,10,clockwise,28
119,151,111,51,"(0,18] degrees",left,-0.4,74,119,anticlockwise,-8
80,32,52,10,"(18,36] degrees",right,0.4,49,32,anticlockwise,-22
111,17,120,144,"(0,18] degrees",neutral,-0.4,128,111,clockwise,9
22,125,55,84,"(18,36] degrees",left,-0.4,44,22,clockwise,33
163,76,31,69,"(0,18] degrees",right,0.4,40,76,anticlockwise,-7
12,42,138,9,"(18,36] degrees",neutral,0.4,80,42,anticlockwise,-33
86,167,91,24,"(0,18] degrees",left,-0.4,99,86,clockwise,5
91,174,141,206,"(18,36] degrees",right,0.4,214,174,clockwise,32
45,65,41,21,"(0,18] degrees",neutral,-0.4,6,45,anticlockwise,-4
152,11,131,70,"(18,36] degrees",left,-0.4,112,152,anticlockwise,-21
96,76,35,83,"(0,18] degrees",right,0.4,111,76,clockwise,7
38,165,91,186,"(18,36] degrees",neutral,0.4,201,165,clockwise,21
103,144,99,46,"(0,18] degrees",left,-0.4,147,103,anticlockwise,-4
56,82,28,50,"(18,36] degrees",right,0.4,84,82,anticlockwise,-32
10,61,23,167,"(0,18] degrees",neutral,-0.4,-24,10,clockwise,13
84,25,104,129,"(18,36] degrees",left,-0.4,101,84,clockwise,20
79,48,167,34,"(0,18] degrees",right,0.4,17,48,anticlockwise,-14
79,44,112,12,"(18,36] degrees",neutral,0.4,32,44,anticlockwise,-32
104,5,117,176,"(0,18] degrees",left,-0.4,60,104,clockwise,13
73,104,51,134,"(18,36] degrees",right,0.4,64,104,clockwise,30
117,76,114,47,"(0,18] degrees",neutral,-0.4,125,117,anticlockwise,-3
128,10,105,137,"(18,36] degrees",left,-0.4,125,128,anticlockwise,-23
153,112,142,114,"(0,18] degrees",right,0.4,96,112,clockwise,2
47,5,93,40,"(18,36] degrees",neutral,0.4,-15,5,clockwise,35
178,52,165,135,"(0,18] degrees",left,-0.4,178,178,anticlockwise,-13
66,36,138,5,"(18,36] degrees",right,0.4,-5,36,anticlockwise,-31
102,176,111,2,"(0,18] degrees",neutral,-0.4,75,102,clockwise,9
81,165,117,159,"(18,36] degrees",left,-0.4,72,81,clockwise,36
91,24,161,22,"(0,18] degrees",right,0.4,22,24,anticlockwise,-2
134,27,30,-7,"(18,36] degrees",neutral,0.4,63,27,anticlockwise,-34
76,6,80,10,"(0,18] degrees",left,-0.4,91,76,clockwise,4
114,141,123,176,"(18,36] degrees",right,0.4,173,141,clockwise,35
109,155,96,37,"(0,18] degrees",neutral,-0.4,122,109,anticlockwise,-13
1,107,-21,68,"(18,36] degrees",left,-0.4,-26,1,anticlockwise,-22
39,142,28,151,"(0,18] degrees",right,0.4,123,142,clockwise,9
120,85,51,116,"(18,36] degrees",neutral,0.4,112,85,clockwise,31
174,15,166,98,"(0,18] degrees",left,-0.4,208,174,anticlockwise,-8
150,9,88,-12,"(18,36] degrees",right,0.4,-6,9,anticlockwise,-21
124,42,132,176,"(0,18] degrees",neutral,-0.4,147,124,clockwise,8
123,150,153,20,"(18,36] degrees",left,-0.4,121,123,clockwise,30
