left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
165,29,170,76,"(0,18] degrees",neutral,-0.4,124,165,clockwise,5
53,113,79,16,"(18,36] degrees",left,-0.4,85,53,clockwise,26
169,80,137,67,"(0,18] degrees",right,0.4,89,80,anticlockwise,-13
5,101,2,74,"(18,36] degrees",neutral,0.4,113,101,anticlockwise,-27
99,40,114,64,"(0,18] degrees",left,-0.4,125,99,clockwise,15
150,98,154,127,"(18,36] degrees",right,0.4,99,98,clockwise,29
171,25,163,72,"(0,18] degrees",neutral,-0.4,153,171,anticlockwise,-8
141,7,107,37,"(18,36] degrees",left,-0.4,106,141,anticlockwise,-34
140,12,42,21,"(0,18] degrees",right,0.4,21,12,clockwise,9
68,147,135,179,"(18,36] degrees",neutral,0.4,184,147,clockwise,32
125,78,118,172,"(0,18] degrees",left,-0.4,152,125,anticlockwise,-7
158,130,60,96,"(18,36] degrees",right,0.4,172,130,anticlockwise,-34
147,71,150,130,"(0,18] degrees",neutral,-0.4,168,147,clockwise,3
57,116,88,0,"(18,36] degrees",left,-0.4,86,57,clockwise,31
64,166,15,157,"(0,18] degrees",right,0.4,200,166,anticlockwise,-9
85,4,130,-18,"(18,36] degrees",neutral,0.4,43,4,anticlockwise,-22
9,154,15,44,"(0,18] degrees",left,-0.4,-32,9,clockwise,6
159,110,73,145,"(18,36] degrees",right,0.4,127,110,clockwise,35
106,151,94,118,"(0,18] degrees",neutral,-0.4,86,106,anticlockwise,-12
159,20,140,59,"(18,36] degrees",left,-0.4,121,159,anticlockwise,-19
24,123,82,128,"(0,18] degrees",right,0.4,82,123,clockwise,5
46,122,94,153,"(18,36] degrees",neutral,0.4,130,122,clockwise,31
99,63,90,149,"(0,18] degrees",left,-0.4,64,99,anticlockwise,-9
111,179,31,155,"(18,36] degrees",right,0.4,223,179,anticlockwise,-24
163,110,168,26,"(0,18] degrees",neutral,-0.4,186,163,clockwise,5
127,33,157,27,"(18,36] degrees",left,-0.4,120,127,clockwise,30
119,99,177,92,"(0,18] degrees",right,0.4,135,99,anticlockwise,-7
142,98,29,65,"(18,36] degrees",neutral,0.4,131,98,anticlockwise,-33
58,110,68,14,"(0,18] degrees",left,-0.4,90,58,clockwise,10
103,175,154,211,"(18,36] degrees",right,0.4,148,175,clockwise,36
135,83,134,92,"(0,18] degrees",neutral,-0.4,106,135,anticlockwise,-1
35,149,4,63,"(18,36] degrees",left,-0.4,14,35,anticlockwise,-31
131,87,122,98,"(0,18] degrees",right,0.4,59,87,clockwise,11
76,114,52,147,"(18,36] degrees",neutral,0.4,130,114,clockwise,33
14,160,8,70,"(0,18] degrees",left,-0.4,-3,14,anticlockwise,-6
87,12,73,-23,"(18,36] degrees",right,0.4,49,12,anticlockwise,-35
121,0,122,158,"(0,18] degrees",neutral,-0.4,114,121,clockwise,1
95,62,122,57,"(18,36] degrees",left,-0.4,93,95,clockwise,27
100,147,42,135,"(0,18] degrees",right,0.4,176,147,anticlockwise,-12
111,48,76,17,"(18,36] degrees",neutral,0.4,64,48,anticlockwise,-31
117,74,129,92,"(0,18] degrees",left,-0.4,98,117,clockwise,12
72,132,19,164,"(18,36] degrees",right,0.4,169,132,clockwise,32
172,151,163,113,"(0,18] degrees",neutral,-0.4,138,172,anticlockwise,-9
85,18,55,21,"(18,36] degrees",left,-0.4,111,85,anticlockwise,-30
106,84,143,99,"(0,18] degrees",right,0.4,117,84,clockwise,15
117,79,179,106,"(18,36] degrees",neutral,0.4,92,79,clockwise,27
140,67,123,39,"(0,18] degrees",left,-0.4,116,140,anticlockwise,-17
54,3,78,-25,"(18,36] degrees",right,0.4,-32,3,anticlockwise,-28
68,152,86,108,"(0,18] degrees",neutral,-0.4,34,68,clockwise,18
122,28,148,0,"(18,36] degrees",left,-0.4,145,122,clockwise,26
109,19,105,5,"(0,18] degrees",right,0.4,6,19,anticlockwise,-14
