left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
71,49,89,42,"(0,18] degrees",neutral,-0.4,81,71,clockwise,18
15,164,48,102,"(18,36] degrees",left,-0.4,42,15,clockwise,33
111,37,91,32,"(0,18] degrees",right,0.4,38,37,anticlockwise,-5
11,142,40,118,"(18,36] degrees",neutral,0.4,108,142,anticlockwise,-24
47,127,50,90,"(0,18] degrees",left,-0.4,48,47,clockwise,3
147,16,76,46,"(18,36] degrees",right,0.4,17,16,clockwise,30
129,39,124,179,"(0,18] degrees",neutral,-0.4,108,129,anticlockwise,-5
138,10,111,44,"(18,36] degrees",left,-0.4,158,138,anticlockwise,-27
79,2,128,10,"(0,18] degrees",right,0.4,19,2,clockwise,8
11,59,44,84,"(18,36] degrees",neutral,0.4,98,59,clockwise,25
173,14,166,113,"(0,18] degrees",left,-0.4,199,173,anticlockwise,-7
12,58,152,39,"(18,36] degrees",right,0.4,60,58,anticlockwise,-19
82,3,83,134,"(0,18] degrees",neutral,-0.4,72,82,clockwise,1
111,145,139,166,"(18,36] degrees",left,-0.4,104,111,clockwise,28
140,64,5,63,"(0,18] degrees",right,0.4,56,64,anticlockwise,-1
82,140,149,111,"(18,36] degrees",neutral,0.4,138,140,anticlockwise,-29
175,35,179,124,"(0,18] degrees",left,-0.4,139,175,clockwise,4
72,31,163,59,"(18,36] degrees",right,0.4,24,31,clockwise,28
101,141,91,166,"(0,18] degrees",neutral,-0.4,90,101,anticlockwise,-10
104,10,81,177,"(18,36] degrees",left,-0.4,140,104,anticlockwise,-23
37,77,39,82,"(0,18] degrees",right,0.4,73,77,clockwise,5
52,117,111,144,"(18,36] degrees",neutral,0.4,124,117,clockwise,27
140,28,126,73,"(0,18] degrees",left,-0.4,104,140,anticlockwise,-14
138,1,118,-34,"(18,36] degrees",right,0.4,34,1,anticlockwise,-35
51,106,55,155,"(0,18] degrees",neutral,-0.4,10,51,clockwise,4
166,126,197,63,"(18,36] degrees",left,-0.4,142,166,clockwise,31
142,121,48,104,"(0,18] degrees",right,0.4,76,121,anticlockwise,-17
178,92,96,69,"(18,36] degrees",neutral,0.4,120,92,anticlockwise,-23
148,17,161,86,"(0,18] degrees",left,-0.4,180,148,clockwise,13
80,30,12,62,"(18,36] degrees",right,0.4,61,30,clockwise,32
158,109,144,51,"(0,18] degrees",neutral,-0.4,117,158,anticlockwise,-14
95,5,74,125,"(18,36] degrees",left,-0.4,111,95,anticlockwise,-21
69,124,178,137,"(0,18] degrees",right,0.4,127,124,clockwise,13
110,148,112,173,"(18,36] degrees",neutral,0.4,143,148,clockwise,25
98,64,84,46,"(0,18] degrees",left,-0.4,135,98,anticlockwise,-14
141,112,32,86,"(18,36] degrees",right,0.4,156,112,anticlockwise,-26
166,10,171,43,"(0,18] degrees",neutral,-0.4,196,166,clockwise,5
162,92,185,155,"(18,36] degrees",left,-0.4,205,162,clockwise,23
146,74,178,62,"(0,18] degrees",right,0.4,68,74,anticlockwise,-12
112,6,64,-30,"(18,36] degrees",neutral,0.4,11,6,anticlockwise,-36
122,146,136,114,"(0,18] degrees",left,-0.4,132,122,clockwise,14
1,86,87,109,"(18,36] degrees",right,0.4,44,86,clockwise,23
179,123,170,16,"(0,18] degrees",neutral,-0.4,203,179,anticlockwise,-9
2,134,-27,86,"(18,36] degrees",left,-0.4,-34,2,anticlockwise,-29
154,8,151,10,"(0,18] degrees",right,0.4,27,8,clockwise,2
25,56,60,88,"(18,36] degrees",neutral,0.4,98,56,clockwise,32
171,79,163,59,"(0,18] degrees",left,-0.4,184,171,anticlockwise,-8
131,48,119,15,"(18,36] degrees",right,0.4,20,48,anticlockwise,-33
122,30,124,39,"(0,18] degrees",neutral,-0.4,148,122,clockwise,2
134,156,163,88,"(18,36] degrees",left,-0.4,93,134,clockwise,29
124,68,78,51,"(0,18] degrees",right,0.4,112,68,anticlockwise,-17
159,114,136,89,"(18,36] degrees",neutral,0.4,153,114,anticlockwise,-25
123,145,139,55,"(0,18] degrees",left,-0.4,168,123,clockwise,16
35,94,53,124,"(18,36] degrees",right,0.4,123,94,clockwise,30
72,167,71,12,"(0,18] degrees",neutral,-0.4,66,72,anticlockwise,-1
64,108,40,75,"(18,36] degrees",left,-0.4,20,64,anticlockwise,-24
