left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
141,41,150,80,"(0,18] degrees",neutral,-0.4,130,141,clockwise,9
25,101,44,16,"(18,36] degrees",left,-0.4,52,25,clockwise,19
71,115,38,104,"(0,18] degrees",right,0.4,110,115,anticlockwise,-11
115,158,30,122,"(18,36] degrees",neutral,0.4,113,158,anticlockwise,-36
59,106,60,107,"(0,18] degrees",left,-0.4,28,59,clockwise,1
61,137,25,156,"(18,36] degrees",right,0.4,143,137,clockwise,19
139,170,137,28,"(0,18] degrees",neutral,-0.4,146,139,anticlockwise,-2
154,126,127,54,"(18,36] degrees",left,-0.4,125,154,anticlockwise,-27
160,134,102,141,"(0,18] degrees",right,0.4,104,134,clockwise,7
148,54,36,90,"(18,36] degrees",neutral,0.4,56,54,clockwise,36
21,130,11,44,"(0,18] degrees",left,-0.4,49,21,anticlockwise,-10
168,19,132,-17,"(18,36] degrees",right,0.4,41,19,anticlockwise,-36
18,175,35,125,"(0,18] degrees",neutral,-0.4,16,18,clockwise,17
74,122,101,52,"(18,36] degrees",left,-0.4,57,74,clockwise,27
83,62,107,45,"(0,18] degrees",right,0.4,76,62,anticlockwise,-17
150,26,72,-1,"(18,36] degrees",neutral,0.4,14,26,anticlockwise,-27
166,132,177,107,"(0,18] degrees",left,-0.4,126,166,clockwise,11
117,80,24,107,"(18,36] degrees",right,0.4,79,80,clockwise,27
45,120,43,0,"(0,18] degrees",neutral,-0.4,61,45,anticlockwise,-2
98,11,71,150,"(18,36] degrees",left,-0.4,140,98,anticlockwise,-27
49,71,109,83,"(0,18] degrees",right,0.4,97,71,clockwise,12
116,145,75,180,"(18,36] degrees",neutral,0.4,148,145,clockwise,35
56,142,42,144,"(0,18] degrees",left,-0.4,23,56,anticlockwise,-14
5,89,173,65,"(18,36] degrees",right,0.4,97,89,anticlockwise,-24
178,139,195,144,"(0,18] degrees",neutral,-0.4,200,178,clockwise,17
37,152,67,39,"(18,36] degrees",left,-0.4,62,37,clockwise,30
153,85,9,67,"(0,18] degrees",right,0.4,50,85,anticlockwise,-18
79,124,158,102,"(18,36] degrees",neutral,0.4,115,124,anticlockwise,-22
22,157,39,13,"(0,18] degrees",left,-0.4,48,22,clockwise,17
36,77,66,106,"(18,36] degrees",right,0.4,51,77,clockwise,29
33,113,20,122,"(0,18] degrees",neutral,-0.4,6,33,anticlockwise,-13
104,68,75,98,"(18,36] degrees",left,-0.4,140,104,anticlockwise,-29
81,126,38,133,"(0,18] degrees",right,0.4,83,126,clockwise,7
47,88,50,112,"(18,36] degrees",neutral,0.4,71,88,clockwise,24
163,55,160,28,"(0,18] degrees",left,-0.4,202,163,anticlockwise,-3
89,174,123,149,"(18,36] degrees",right,0.4,205,174,anticlockwise,-25
42,137,60,177,"(0,18] degrees",neutral,-0.4,40,42,clockwise,18
29,72,55,20,"(18,36] degrees",left,-0.4,51,29,clockwise,26
159,43,154,39,"(0,18] degrees",right,0.4,55,43,anticlockwise,-4
136,116,8,88,"(18,36] degrees",neutral,0.4,72,116,anticlockwise,-28
100,37,109,169,"(0,18] degrees",left,-0.4,142,100,clockwise,9
175,82,158,106,"(18,36] degrees",right,0.4,105,82,clockwise,24
97,157,81,132,"(0,18] degrees",neutral,-0.4,59,97,anticlockwise,-16
110,69,90,28,"(18,36] degrees",left,-0.4,108,110,anticlockwise,-20
149,46,126,63,"(0,18] degrees",right,0.4,81,46,clockwise,17
95,2,117,30,"(18,36] degrees",neutral,0.4,-18,2,clockwise,28
38,141,37,95,"(0,18] degrees",left,-0.4,9,38,anticlockwise,-1
5,53,109,24,"(18,36] degrees",right,0.4,33,53,anticlockwise,-29
109,164,110,173,"(0,18] degrees",neutral,-0.4,125,109,clockwise,1
56,18,79,168,"(18,36] degrees",left,-0.4,42,56,clockwise,23
93,170,9,164,"(0,18] degrees",right,0.4,196,170,anticlockwise,-6
69,10,115,-23,"(18,36] degrees",neutral,0.4,28,10,anticlockwise,-33
108,30,113,41,"(0,18] degrees",left,-0.4,94,108,clockwise,5
35,121,54,156,"(18,36] degrees",right,0.4,91,121,clockwise,35
166,141,149,171,"(0,18] degrees",neutral,-0.4,204,166,anticlockwise,-17
35,59,0,77,"(18,36] degrees",left,-0.4,56,35,anticlockwise,-35
118,164,145,170,"(0,18] degrees",right,0.4,169,164,clockwise,6
26,177,104,208,"(18,36] degrees",neutral,0.4,139,177,clockwise,31
74,108,71,122,"(0,18] degrees",left,-0.4,104,74,anticlockwise,-3
96,175,51,146,"(18,36] degrees",right,0.4,172,175,anticlockwise,-29
54,75,63,176,"(0,18] degrees",neutral,-0.4,9,54,clockwise,9
12,132,38,155,"(18,36] degrees",left,-0.4,4,12,clockwise,26
95,116,169,102,"(0,18] degrees",right,0.4,123,116,anticlockwise,-14
154,61,120,27,"(18,36] degrees",neutral,0.4,24,61,anticlockwise,-34
115,179,133,40,"(0,18] degrees",left,-0.4,97,115,clockwise,18
4,116,110,149,"(18,36] degrees",right,0.4,151,116,clockwise,33
64,143,53,102,"(0,18] degrees",neutral,-0.4,102,64,anticlockwise,-11
112,48,87,167,"(18,36] degrees",left,-0.4,157,112,anticlockwise,-25
123,63,28,77,"(0,18] degrees",right,0.4,46,63,clockwise,14
160,7,70,31,"(18,36] degrees",neutral,0.4,0,7,clockwise,24
139,178,132,40,"(0,18] degrees",left,-0.4,153,139,anticlockwise,-7
20,81,108,45,"(18,36] degrees",right,0.4,116,81,anticlockwise,-36
105,175,115,55,"(0,18] degrees",neutral,-0.4,112,105,clockwise,10
147,83,176,40,"(18,36] degrees",left,-0.4,141,147,clockwise,29
119,72,131,55,"(0,18] degrees",right,0.4,29,72,anticlockwise,-17
