left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity
94,172,108,170,"(0,18] degrees",neutral,-0.4,130,94,clockwise,14
166,97,194,104,"(18,36] degrees",left,-0.4,176,166,clockwise,28
146,50,118,33,"(0,18] degrees",right,0.4,78,50,anticlockwise,-17
61,93,141,62,"(18,36] degrees",neutral,0.4,101,93,anticlockwise,-31
95,131,99,54,"(0,18] degrees",left,-0.4,75,95,clockwise,4
174,124,45,160,"(18,36] degrees",right,0.4,97,124,clockwise,36
90,9,89,144,"(0,18] degrees",neutral,-0.4,84,90,anticlockwise,-1
27,91,-6,60,"(18,36] degrees",left,-0.4,39,27,anticlockwise,-33
34,156,46,158,"(0,18] degrees",right,0.4,176,156,clockwise,2
21,97,42,127,"(18,36] degrees",neutral,0.4,88,97,clockwise,30
2,127,-6,27,"(0,18] degrees",left,-0.4,27,2,anticlockwise,-8
114,54,58,35,"(18,36] degrees",right,0.4,89,54,anticlockwise,-19
53,143,69,136,"(0,18] degrees",neutral,-0.4,95,53,clockwise,16
86,148,114,4,"(18,36] degrees",left,-0.4,43,86,clockwise,28
174,83,30,71,"(0,18] degrees",right,0.4,87,83,anticlockwise,-12
137,25,99,-7,"(18,36] degrees",neutral,0.4,22,25,anticlockwise,-32
40,144,56,110,"(0,18] degrees",left,-0.4,11,40,clockwise,16
56,175,62,211,"(18,36] degrees",right,0.4,132,175,clockwise,36
8,154,-9,119,"(0,18] degrees",neutral,-0.4,45,8,anticlockwise,-17
102,53,80,111,"(18,36] degrees",left,-0.4,98,102,anticlockwise,-22
36,68,163,69,"(0,18] degrees",right,0.4,100,68,clockwise,1
137,172,152,204,"(18,36] degrees",neutral,0.4,141,172,clockwise,32
56,104,50,144,"(0,18] degrees",left,-0.4,75,56,anticlockwise,-6
121,88,133,53,"(18,36] degrees",right,0.4,116,88,anticlockwise,-35
84,114,97,134,"(0,18] degrees",neutral,-0.4,49,84,clockwise,13
66,6,86,106,"(18,36] degrees",left,-0.4,99,66,clockwise,20
132,51,112,35,"(0,18] degrees",right,0.4,90,51,anticlockwise,-16
29,142,4,122,"(18,36] degrees",neutral,0.4,99,142,anticlockwise,-20
127,68,141,46,"(0,18] degrees",left,-0.4,141,127,clockwise,14
97,40,26,74,"(18,36] degrees",right,0.4,52,40,clockwise,34
47,14,46,158,"(0,18] degrees",neutral,-0.4,31,47,anticlockwise,-1
50,116,27,83,"(18,36] degrees",left,-0.4,54,50,anticlockwise,-23
166,11,115,13,"(0,18] degrees",right,0.4,-21,11,clockwise,2
140,120,94,143,"(18,36] degrees",neutral,0.4,81,120,clockwise,23
89,39,82,60,"(0,18] degrees",left,-0.4,80,89,anticlockwise,-7
168,27,153,-2,"(18,36] degrees",right,0.4,-11,27,anticlockwise,-29
136,166,148,49,"(0,18] degrees",neutral,-0.4,173,136,clockwise,12
118,64,138,9,"(18,36] degrees",left,-0.4,150,118,clockwise,20
113,68,114,56,"(0,18] degrees",right,0.4,58,68,anticlockwise,-12
4,129,160,110,"(18,36] degrees",neutral,0.4,106,129,anticlockwise,-19
65,104,81,48,"(0,18] degrees",left,-0.4,21,65,clockwise,16
168,27,108,58,"(18,36] degrees",right,0.4,-9,27,clockwise,31
91,169,82,119,"(0,18] degrees",neutral,-0.4,117,91,anticlockwise,-9
160,18,125,45,"(18,36] degrees",left,-0.4,123,160,anticlockwise,-35
168,93,57,104,"(0,18] degrees",right,0.4,107,93,clockwise,11
101,151,14,170,"(18,36] degrees",neutral,0.4,159,151,clockwise,19
36,149,20,135,"(0,18] degrees",left,-0.4,12,36,anticlockwise,-16
66,14,111,-16,"(18,36] degrees",right,0.4,-15,14,anticlockwise,-30
162,42,178,158,"(0,18] degrees",neutral,-0.4,178,162,clockwise,16
126,21,156,58,"(18,36] degrees",left,-0.4,102,126,clockwise,30
74,118,22,113,"(0,18] degrees",right,0.4,118,118,anticlockwise,-5
34,171,95,148,"(18,36] degrees",neutral,0.4,144,171,anticlockwise,-23
25,68,35,93,"(0,18] degrees",left,-0.4,42,25,clockwise,10
125,39,174,70,"(18,36] degrees",right,0.4,8,39,clockwise,31
130,9,124,31,"(0,18] degrees",neutral,-0.4,130,130,anticlockwise,-6
57,124,37,82,"(18,36] degrees",left,-0.4,86,57,anticlockwise,-20
44,105,162,109,"(0,18] degrees",right,0.4,71,105,clockwise,4
150,24,26,58,"(18,36] degrees",neutral,0.4,49,24,clockwise,34
90,11,88,171,"(0,18] degrees",left,-0.4,84,90,anticlockwise,-2
144,5,50,-31,"(18,36] degrees",right,0.4,18,5,anticlockwise,-36
104,26,119,170,"(0,18] degrees",neutral,-0.4,61,104,clockwise,15
100,79,127,70,"(18,36] degrees",left,-0.4,122,100,clockwise,27
138,22,167,20,"(0,18] degrees",right,0.4,66,22,anticlockwise,-2
104,42,63,13,"(18,36] degrees",neutral,0.4,75,42,anticlockwise,-29
151,122,168,93,"(0,18] degrees",left,-0.4,166,151,clockwise,17
135,50,132,77,"(18,36] degrees",right,0.4,47,50,clockwise,27
131,103,114,86,"(0,18] degrees",neutral,-0.4,150,131,anticlockwise,-17
95,137,75,8,"(18,36] degrees",left,-0.4,129,95,anticlockwise,-20
126,7,65,9,"(0,18] degrees",right,0.4,-37,7,clockwise,2
139,81,135,108,"(18,36] degrees",neutral,0.4,53,81,clockwise,27
67,97,53,13,"(0,18] degrees",left,-0.4,78,67,anticlockwise,-14
